2, 1, 6, 22, 2, 0, 10, 18, 4, 0, 10, 14, 4, 0, 10, 14, 4, 4, 10, 14, 4, 4, 10, 14, 4, 4, 10, 14, 4, 4, 10, 14, 1, 4, 11, 14, 3, 0, 10, 14, 4, 4, 10, 14, 1, 4, 11, 14, 2, 0, 15, 10, 2, 0, 19, 6, 3, 4, 18, 6, 2, 0, -1, -1, 100
2, 0, 6, 17, 2, 0, 10, 13, 2, 1, 10, 14, 4, 4, 10, 14, 1, 4, 11, 14, 2, 0, 15, 10, 2, 0, 19, 6, 3, 0, -1, -1, -100
3, 1, 1, 22, 2, 0, 5, 18, 2, 0, 9, 14, 1, 0, 10, 14, 4, 0, 10, 14, 4, 0, 10, 14, 2, 0, 10, 14, 4, 1, 10, 15, 2, 3, 14, 15, 2, 0, 18, 11, 2, 4, -1, -1, -100
2, 0, 6, 17, 2, 0, 10, 13, 2, 0, 14, 9, 2, 0, 18, 5, 2, 0, -1, -1, 50
2, 1, 6, 22, 1, 0, 7, 18, 2, 0, 11, 14, 2, 0, 15, 10, 2, 0, 19, 6, 3, 4, 18, 6, 2, 0, -1, -1, 100
2, 1, 6, 22, 2, 0, 10, 18, 2, 0, 10, 14, 4, 4, 10, 14, 1, 4, 11, 14, 3, 0, 11, 10, 2, 0, 15, 6, 2, 0, -1, -1, -100
3, 1, 1, 22, 2, 0, 5, 18, 2, 0, 9, 14, 2, 0, 13, 10, 2, 0, 17, 6, 1, 4, 18, 6, 2, 0, -1, -1, 100
2, 1, 6, 22, 2, 0, 10, 18, 2, 0, 10, 14, 3, 0, 9, 10, 2, 0, 13, 6, 2, 4, 17, 6, 1, 4, 18, 6, 2, 0, -1, -1, 100
2, 1, 6, 22, 2, 0, 10, 18, 2, 0, 10, 14, 3, 1, 9, 15, 2, 0, 13, 11, 2, 3, 17, 10, 1, 0, 18, 6, 2, 0, -1, -1, 100
2, 1, 6, 22, 2, 0, 10, 18, 2, 0, 10, 14, 3, 0, 9, 10, 2, 0, 13, 6, 2, 0, -1, -1, -100
